price_vnd,sim_number
1000000,0971471950
13000000,0813111982
3000000,0794740740
450000,0326825139
3000000,0878155551
12900000,0799899993
1000000,0762599633
450000,0866211278
450000,0345014288
450000,0327727086
450000,0866347968
450000,0984679684
450000,0865491599
3000000,0939258228
1000000,0763555711
450000,0865554099
500000,0938506980
69000000,0856191919
450000,0386311208
150000000,0888456666
450000,0326687166
5000000,0776282345
500000,0877129494
500000,0942984930
500000,0342357168
5000000,0826118868
450000,0338880679
1000000,0352331378
11325000,0842041678
5000000,0818883383
5000000,0943779279
15000000,0888880890
1000000,0799176611
1000000,0916325788
3000000,0586269333
500000,0877110496
14200000,0937000055
450000,0327901079
1000000,0932474987
450000,0327698399
500000,0326901299
11800000,0857846868
450000,0332648839
450000,0343084239
450000,0344241172
450000,0327853139
14000000,0819961981
500000,0879238588
500000,0877180607
500000,0879591659
3000000,0347370370
3000000,0812334343
500000,0357494525
3000000,0961928599
10000000,0969007770
1000000,0795598234
3000000,0326020111
299000,0363885278
450000,0335606588
12600000,0779508686
450000,0327701266
3000000,0985311095
14000000,0921989889
13000000,0347592999
5000000,0922611992
3000000,0923356899
12000000,0789000088
450000,0329431379
500000,0367326577
500000,0983164900
3000000,0819010181
450000,0373743223
500000,0332662159
450000,0333170196
5000000,0704956999
450000,0988593419
500000,0879400886
3000000,0787038666
3000000,0918007885
10000000,0901799279
450000,0334553239
10000000,0377581888
5000000,0936770007
12600000,0777911116
450000,0327514988
500000,0879882338
450000,0972666042
1000000,0702734732
1000000,0942110395
450000,0344100037
450000,0981845664
3000000,0977932599
10000000,0983388068
450000,0334041275
5000000,0868994078
3000000,0899122899
450000,0335160105
500000,0879197974
450000,0329329166
1000000,0779561992
450000,0866290345
65000000,0707428888
1000000,0942010598
450000,0379274768
1000000,0898147019
450000,0982333461
100000000,0376555666
3000000,0934721994
500000,0946842959
3000000,0898998336
500000,0971297690
1000000,0943240287
1000000,0941733411
5000000,0926050777
3000000,0816666468
450000,0865632631
5000000,0333621678
450000,0354281881
11000000,0783646646
1000000,0762533811
1000000,0762543541
450000,0343340639
1000000,0762610678
450000,0974108827
5000000,0866198979
3000000,0834575577
450000,0335740399
5000000,0912620111
1000000,0702697012
1000000,0763697123
12900000,0929276888
10000000,0784234666
500000,0819411977
500000,0919341626
450000,0343936539
500000,0339741745
3000000,0798868607
1000000,0763610613
75000000,0983933979
5000000,0988372568
5000000,0966337234
12200000,0961098198
10000000,0975062001
450000,0362467499
450000,0382551976
450000,0329422249
1000000,0943467825
12000000,0886676777
12000000,0826868968
3000000,0392777745
1000000,0703718178
10000000,0852905999
450000,0367494886
450000,0364807239
11325000,0826734678
500000,0877113229
1000000,0888362379
1000000,0846290778
10600000,0783303132
450000,0862925066
450000,0347081277
3000000,0327878539
3000000,0983370286
5000000,0328866898
500000,0585092002
11200000,0777777813
3000000,0888533366
1000000,0901484826
500000,0945429994
5000000,0815831831
5000000,0868838779
500000,0869633238
1000000,0947649335
3000000,0949682018
3000000,0842889986
3000000,0985778772
500000,0904703066
450000,0333716566
3000000,0947229900
500000,0929797227
500000,0867130720
1000000,0762518718
450000,0387240779
130000000,0815119999
450000,0865143479
5000000,0389333669
1000000,0708178878
450000,0336148088
3000000,0976514368
500000,0979340182
3000000,0979366118
450000,0865757520
1000000,0778502210
10000000,0969226986
450000,0344010906
450000,0334684899
1000000,0702708234
1000000,0763140143
500000,0877010986
3000000,0938482968
450000,0326607639
5000000,0963358879
450000,0344260270
450000,0329414588
500000,0357555030
1000000,0942731064
5000000,0816518686
10600000,0898989853
500000,0927117661
3000000,0567899363
1000000,0942594534
3000000,0565274999
450000,0327511143
500000,0932134184
1000000,0762596296
450000,0866696562
1000000,0763736567
110000000,0988918899
500000,0968375093
3000000,0815477774
10000000,0762822228
1000000,0909155795
1000000,0705217733
500000,0859858456
11195000,0824699666
3000000,0837391968
88000000,0986888833
3000000,0786678972
1000000,0898310546
450000,0862949419
1000000,0762746345
1000000,0981079093
5000000,0846999368
450000,0329243443
450000,0343375444
500000,0877158589
99000000,0945673456
500000,0905042645
1000000,0921791611
50000000,0795516666
3000000,0906767896
450000,0344300177
500000,0947603297
3000000,0917997070
12000000,0966591222
450000,0335462689
3000000,0837781975
3000000,0815688887
1000000,0817916169
1000000,0774997234
3000000,0769748989
450000,0335908599
3000000,0961265939
1000000,0708177379
150000000,0981234888
1000000,0886778109
1000000,0933047316
15000000,0939176178
3000000,0777255368
1000000,0762696694
450000,0343087286
3000000,0961230798
1000000,0702681481
450000,0336160572
12800000,0932592345
12000000,0931112013
3000000,0966467268
450000,0328062986
450000,0325472662
1000000,0776200544
450000,0344206663
110000000,0981839839
500000,0961724695
450000,0342996588
135000000,0944060606
5000000,0946666183
3000000,0979790156
12000000,0826787779
450000,0327706186
5000000,0788457555
1000000,0942265179
450000,0326204866
450000,0357697079
1000000,0847793444
3000000,0896708080
1000000,0898318459
11325000,0819654678
3000000,0971968963
1000000,0795756012
450000,0343315669
5000000,0704772888
450000,0344041296
3000000,0707629898
5000000,0792222011
1000000,0812042555
450000,0332794988
12000000,0989332008
12000000,0336617979
11000000,0909743535
15000000,0931317171
500000,0879819379
450000,0866865065
500000,0523352001
1000000,0926366557
13400000,0797770779
95000000,0388058888
1000000,0865983279
450000,0332733186
500000,0942169994
450000,0342067339
10000000,0931313192
3000000,0915030813
3000000,0967692799
3000000,0866787838
500000,0877151009
450000,0866967539
500000,0984917378
3000000,0705228868
450000,0326497239
450000,0336294879
10000000,0375708686
14000000,0909018118
3000000,0907519688
1000000,0945934728
3000000,0704411222
500000,0523652008
500000,0939035781
5000000,0828756886
10350000,0922559977
450000,0334055539
3000000,0838440666
5000000,0785430555
1000000,0946194394
450000,0334786339
3000000,0582291777
3000000,0929197939
450000,0326715799
89000000,0919191990
12000000,0813179168
3000000,0392511789
450000,0984886746
1000000,0702725727
450000,0334851899
10620000,0813023888
500000,0338363343
500000,0585791997
500000,0877177266
3000000,0393008222
5000000,0777389399
1000000,0904011221
450000,0334264379
5000000,0768792888
450000,0348171539
1000000,0944259786
3000000,0826163979
11500000,0774295999
12000000,0901285898
450000,0327051001
1000000,0973181373
500000,0899965466
1000000,0968120323
3000000,0961147868
450000,0865537786
450000,0343597586
1000000,0762735435
10000000,0393779339
500000,0868372646
450000,0333060278
1000000,0379004994
5000000,0825108886
3000000,0386113689
1000000,0763191891
3000000,0824870246
10000000,0911012349
5000000,0777685333
3000000,0843495349
500000,0866635618
1000000,0846048777
10300000,0898303456
450000,0355413286
450000,0334465786
1000000,0763751818
699000000,0944889999
450000,0862932269
500000,0877105268
450000,0865666305
66000000,0929333368
5000000,0362451997
12000000,0932939989
3000000,0926922979
500000,0942176966
500000,0906704515
1000000,0889893967
3000000,0824771779
450000,0344130891
3000000,0777753903
3000000,0773133334
450000,0865121814
450000,0862904286
3000000,0977276369
3000000,0386185777
1000000,0795685385
1000000,0928197139
1000000,0795592121
11325000,0854537678
1000000,0944510219
12000000,0768999900
1000000,0795658858
10000000,0336861991
5000000,0966664698
450000,0355481980
1000000,0798181166
1000000,0702745123
5000000,0922451993
450000,0383058479
3000000,0916180808
1000000,0898613300
450000,0327287557
1000000,0943191495
3000000,0812333993
3000000,0898087789
1000000,0333061139
10000000,0936599299
5000000,0896747666
3000000,0917777051
1000000,0942537514
1000000,0856006579
1000000,0763624012
450000,0329411970
3000000,0901784953
450000,0344347179
1000000,0763544123
450000,0866333776
5000000,0866633863
1000000,0982678404
450000,0364458008
1000000,0909193725
450000,0866140570
450000,0334993568
450000,0335007468
1000000,0948025592
450000,0369011669
3000000,0826249888
5000000,0888619639
1000000,0799059292
450000,0326310785
1000000,0795641012
5000000,0356115959
3000000,0865633678
5000000,0903640404
500000,0586771996
120000000,0707858888
450000,0335934539
450000,0343151201
1000000,0795748012
1000000,0859761678
500000,0906655392
3000000,0917060382
1000000,0961383747
1000000,0762572472
10000000,0799999385
1000000,0763645445
450000,0326301002
450000,0334248839
500000,0843354456
14000000,0929932932
1000000,0592051990
3000000,0911572014
500000,0925958538
1000000,0967233994
3000000,0777774963
450000,0343843986
450000,0327211486
500000,0839155699
450000,0384250110
450000,0327452366
67000000,0769019999
13700000,0344360000
450000,0374624994
11000000,0796667686
10000000,0852234569
5000000,0888893398
1000000,0928079699
500000,0938144745
450000,0343527969
450000,0862917499
450000,0328620969
450000,0347827966
450000,0332015866
13000000,0582000666
500000,0937279225
500000,0389105239
1000000,0763711411
500000,0926623095
268000000,0949655555
450000,0989446450
3000000,0898608689
1000000,0764877567
1000000,0763755699
15000000,0336588668
500000,0388111691
5000000,0798863339
3000000,0912031971
5000000,0979762018
99000,0356296819
5000000,0929021987
450000,0385809566
500000,0946189997
1000000,0908408016
450000,0369052799
3000000,0926555549
5000000,0356212777
86000000,0796919191
10000000,0911880123
1000000,0949919869
5000000,0931868677
5000000,0828666648
1000000,0942775074
5000000,0945410789
3000000,0902327679
1000000,0702755422
5000000,0961625000
450000,0334590288
450000,0345920686
3000000,0707707515
5000000,0767221368
500000,0877011285
500000,0358156066
1000000,0946955992
1000000,0762666911
91000000,0912779888
1000000,0799034353
1000000,0769277678
500000,0877996631
450000,0334413886
450000,0328083239
5000000,0913936279
12000000,0902246579
450000,0373897066
1000000,0763668787
5000000,0792047666
1000000,0795627027
450000,0344291095
3000000,0569444447
1000000,0795605252
450000,0986232124
1000000,0326745567
5000000,0707513939
3000000,0566839968
3000000,0963171123
450000,0332172486
500000,0879402019
10000000,0936862026
12600000,0794929888
11550000,0928884889
5000000,0987773299
500000,0931051613
5000000,0853652999
11325000,0857619678
1000000,0776403678
5000000,0931861865
5000000,0777650650
132000000,0782838888
450000,0985727730
3000000,0567899447
450000,0336194664
3000000,0368333279
450000,0332301488
3000000,0965250492
10000000,0766900888
450000,0336241386
500000,0975560322
5000000,0798576688
68000000,0815379379
3000000,0932394779
3000000,0961075779
10000000,0983249253
1000000,0944478419
1000000,0353287386
450000,0862926766
450000,0329004339
3000000,0933062016
500000,0981661489
450000,0334378486
500000,0877995538
500000,0859228005
12000000,0842395395
450000,0343358186
500000,0984424984
450000,0329643379
5000000,0972880988
450000,0329841466
1000000,0911831850
1000000,0762589339
3000000,0817529779
3000000,0798681586
450000,0343437566
66000000,0911939666
5000000,0849498383
5000000,0399589889
500000,0566251995
3000000,0832345619
3000000,0374219696
500000,0568306779
5000000,0818888840
5000000,0941391995
3000000,0336326968
500000,0966520260
3000000,0896868079
5000000,0971992002
450000,0379351588
500000,0879285368
10000000,0375461999
11325000,0857817678
500000,0909163794
12000000,0792280000
5000000,0816889986
5000000,0859596565
1000000,0889625432
500000,0941597539
5000000,0977466968
12000000,0866234456
11325000,0847517678
3000000,0824878886
450000,0376842882
1000000,0898310191
450000,0332402766
3000000,0888440033
450000,0971664206
1000000,0708163162
11325000,0856217678
1000000,0898320940
3000000,0968764979
10000000,0772666665
1000000,0898025050
500000,0523611985
3000000,0979552489
1000000,0795700244
500000,0962469684
1000000,0763544811
500000,0944310200
500000,0332994294
450000,0342937866
5000000,0763588885
450000,0377020894
1000000,0909159836
55000000,0869060606
75000000,0888023456
5000000,0708191666
3000000,0855239777
1000000,0948476620
450000,0866222187
500000,0961580518
500000,0814637488
12000000,0886575859
1000000,0702699633
3000000,0392376668
3000000,0819212777
95200000,0392222228
500000,0763056567
5000000,0912639579
5000000,0937030131
450000,0328021281
450000,0328277748
15000000,0342284444
1000000,0946230106
450000,0326409166
1000000,0795650234
450000,0335461699
1000000,0705416876
15000000,0909758866
500000,0338462589
1000000,0913493549
11900000,0777775514
3000000,0842151979
5000000,0338737577
11300000,0925385666
450000,0334016039
3000000,0909559500
500000,0974662623
3000000,0912035589
1000000,0889175623
1000000,0926163192
1000000,0763587487
500000,0877998825
11325000,0857047678
3000000,0923303739
3000000,0898335779
12000000,0899670999
450000,0335775079
3000000,0865852589
450000,0329701971
5000000,0938868000
5000000,0907888708
450000,0332577239
500000,0879883110
1000000,0762751972
3000000,0842136899
3000000,0859777899
1000000,0913962469
14000000,0926477888
79000000,0366728888
450000,0343120377
5000000,0392375666
11000000,0702582582
450000,0329555380
450000,0866220305
3000000,0965229099
3000000,0823779686
13900000,0357033339
15000000,0933334953
3000000,0921362006
500000,0922486388
1000000,0773344566
1000000,0942101200
3000000,0961940707
3000000,0886232013
450000,0372047668
70000000,0359585858
450000,0355019566
450000,0344167639
11325000,0817237678
3000000,0988004286
450000,0354191098
1000000,0795618282
500000,0365138858
450000,0862955239
12000000,0866865568
5000000,0981782010
450000,0981585784
1000000,0762575050
1000000,0763611964
15000000,0812012016
500000,0925920639
5000000,0971061369
5000000,0332147888
1000000,0768202101
1000000,0904057168
299000,0363616398
500000,0523911994
500000,0869398981
500000,0798746222
500000,0877103799
3000000,0385123179
450000,0334434839
10000000,0839013999
450000,0335191699
5000000,0708696986
3000000,0901512024
15000000,0922062009
3000000,0346270666
59000000,0935193979
3000000,0567891918
5000000,0774079888
500000,0916768926
11000000,0346836999
1000000,0977998049
500000,0879929497
1000000,0798582626
450000,0865044189
450000,0975827874
5000000,0909092431
130000000,0935116688
3000000,0965252008
450000,0344184288
450000,0984353540
12000000,0785886866
11325000,0828457678
500000,0923636763
3000000,0784558833
